,year,rank,net_worth_billions,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_industries,organization_name,position_in_organization,self_made,wealth_status
29312,2023,220,8.9,Kirsten Rausing,70.0,Female,Sweden,United Kingdom,Newmarket,['Food & Beverage'],,,False,Decreased
29313,2023,223,8.8,Tatyana Bakalchuk,47.0,Female,Russia,Russia,Moscow region,['Fashion & Retail'],,,True,Increased
29314,2023,223,8.8,John Doerr,71.0,Male,United States,United States,Woodside,['Technology'],Kleiner Perkins,Investor,True,Decreased
29315,2023,223,8.8,Richard Liu,49.0,Male,China,China,Beijing,['Technology'],,,True,Decreased
29316,2023,223,8.8,Dustin Moskovitz,38.0,Male,United States,United States,San Francisco,['Technology'],Asana,Cofounder,True,Decreased
29317,2023,223,8.8,Pierre Omidyar,55.0,Male,United States,United States,Honolulu,['Technology'],eBay,Founder,True,Decreased
29318,2023,223,8.8,Pei Zhenhua,64.0,Male,China,China,Ningde,['Energy'],,,True,Decreased
29319,2023,223,8.8,Carrie Perrodo & family,72.0,Female,France,United Kingdom,London,['Energy'],,Philanthropist,False,Increased
29320,2023,230,8.7,Chen Jianhua,52.0,Male,China,China,Wujiang,['Manufacturing'],,,True,Increased
29321,2023,230,8.7,Michael Otto,79.0,Male,Germany,Germany,Hamburg,['Fashion & Retail'],,,False,Decreased
29322,2023,232,8.6,Leon Black,71.0,Male,United States,United States,New York,['Finance & Investments'],,,True,Decreased
29323,2023,232,8.6,Graeme Hart,67.0,Male,New Zealand,New Zealand,Auckland,['Finance & Investments'],,,True,Decreased
29324,2023,232,8.6,Ravi Jaipuria,68.0,Male,India,India,Delhi,['Food & Beverage'],,,False,Increased
29325,2023,232,8.6,Hasso Plattner & family,79.0,Male,Germany,Germany,Heidelberg,['Technology'],,,True,Increased
29326,2023,232,8.6,Carlos Alberto Sicupira & family,75.0,Male,Brazil,Switzerland,St. Gallen,['Food & Beverage'],,,True,Increased
29327,2023,232,8.6,Manuel Villar,73.0,Male,Philippines,Philippines,Manila,['Real Estate'],,,True,Increased
29328,2023,232,8.6,Andreas von Bechtolsheim & family,67.0,Male,Germany,United States,Palo Alto,['Technology'],Arista Networks,"Cofounder, Chief Development Officer and Chairman",True,Decreased
29329,2023,239,8.5,"Chase Coleman, III.",47.0,Male,United States,United States,New York,['Finance & Investments'],Tiger Global Management,Investor,True,Decreased
29330,2023,239,8.5,Ann Walton Kroenke,74.0,Female,United States,United States,Electra,['Fashion & Retail'],,,False,Decreased
29331,2023,239,8.5,Li Zhenguo & family,55.0,Male,China,China,Xi'an,['Manufacturing'],,,True,Decreased
29332,2023,242,8.4,Jim Kennedy,75.0,Male,United States,United States,Atlanta,['Media & Entertainment'],Cox Enterprises,Chairman Emeritus,False,Increased
29333,2023,242,8.4,Nicky Oppenheimer & family,77.0,Male,South Africa,South Africa,Johannesburg,['Metals & Mining'],,,False,Decreased
29334,2023,242,8.4,Blair Parry-Okeden,72.0,Female,United States,Australia,New South Wales,['Media & Entertainment'],,,False,Increased
29335,2023,242,8.4,Zheng Shuliang & family,77.0,Female,China,China,Binzhou,['Metals & Mining'],,,False,Decreased
29336,2023,246,8.3,John Morris,75.0,Male,United States,United States,Springfield,['Fashion & Retail'],,,True,Increased
29337,2023,246,8.3,Stefano Pessina,81.0,Male,Monaco,Monaco,Monte Carlo,['Fashion & Retail'],,,False,Decreased
29338,2023,246,8.3,Francine von Finck & family,,Female,Germany,Switzerland,Thurgau,['Finance & Investments'],,,False,Decreased
29339,2023,249,8.2,Francis Choi,75.0,Male,Hong Kong,Hong Kong,Hong Kong,['Real Estate'],,,True,Increased
29340,2023,249,8.2,German Khan,61.0,Male,Russia,Russia,Moscow,['Energy'],,,True,Increased
29341,2023,249,8.2,Abdulsamad Rabiu,62.0,Male,Nigeria,Nigeria,Lagos,['Diversified'],,,False,Increased
29342,2023,249,8.2,George Roberts,79.0,Male,United States,United States,Atherton,['Finance & Investments'],,,True,Increased
29343,2023,249,8.2,Kushal Pal Singh,91.0,Male,India,India,Delhi,['Real Estate'],,,False,Decreased
29344,2023,249,8.2,Wang Jianlin,68.0,Male,China,China,Beijing,['Real Estate'],Dalian Wanda Group,Chairman,True,Decreased
29345,2023,249,8.2,Yang Huiyan & family,41.0,Female,China,China,Foshan,['Real Estate'],,,False,Decreased
29346,2023,256,8.1,Laurent Dassault,69.0,Male,France,France,Paris,['Diversified'],,,False,Decreased
29347,2023,256,8.1,Thierry Dassault,66.0,Male,France,France,Paris,['Diversified'],,,False,Decreased
29348,2023,256,8.1,Tilman Fertitta,65.0,Male,United States,United States,Houston,['Food & Beverage'],Fertitta Entertainment,Chairman and CEO,True,Increased
29349,2023,256,8.1,Marie-Hélène Habert-Dassault,58.0,Female,France,France,Paris,['Diversified'],,,False,Decreased
29350,2023,256,8.1,Karel Komarek,54.0,Male,Czech Republic,Switzerland,Verbier,['Gambling & Casinos'],,,True,Increased
29351,2023,261,8.0,Nathan Blecharczyk,39.0,Male,United States,United States,San Francisco,['Technology'],,,True,Decreased
29352,2023,261,8.0,Leonid Fedun,66.0,Male,Russia,Russia,Moscow,['Energy'],,,True,Increased
29353,2023,261,8.0,Bernard Marcus,93.0,Male,United States,United States,Atlanta,['Fashion & Retail'],The Home Depot,"Co-founder, ex chairman of the board",True,Decreased
29354,2023,261,8.0,Patrick Ryan,85.0,Male,United States,United States,Winnetka,['Finance & Investments'],Ryan Specialty Group,Chairman and CEO,True,Remained Even
29355,2023,261,8.0,Robert F. Smith,60.0,Male,United States,United States,Austin,['Finance & Investments'],,Investor,True,Increased
29356,2023,261,8.0,Pavel Tykac,58.0,Male,Czech Republic,Czech Republic,Prague,['Metals & Mining'],,,True,Increased
29357,2023,261,8.0,Eric Wittouck,76.0,Male,Belgium,Monaco,,['Finance & Investments'],,,False,Decreased
29358,2023,268,7.9,Orlando Bravo,52.0,Male,United States,United States,Miami Beach,['Finance & Investments'],,,True,Increased
29359,2023,268,7.9,Ding Shizhong & family,52.0,Male,China,China,Quanzhou,['Fashion & Retail'],,,True,Increased
29360,2023,268,7.9,Nancy Walton Laurie,71.0,Female,United States,United States,Henderson,['Fashion & Retail'],,,False,Decreased
29361,2023,268,7.9,Jay Y. Lee,54.0,Male,South Korea,South Korea,Seoul,['Technology'],,,False,Decreased
29362,2023,268,7.9,Ramzi Musallam,54.0,Male,United States,United States,New York,['Finance & Investments'],,,True,Increased
29363,2023,268,7.9,David Shaw,72.0,Male,United States,United States,New York,['Finance & Investments'],"D. E. Shaw & Co., L.P.",Founder,True,Increased
29364,2023,268,7.9,Andrei Skoch & family,57.0,Male,Russia,Russia,Moscow,['Metals & Mining'],,,True,Increased
29365,2023,268,7.9,Georg Stumpf,50.0,Male,Austria,Austria,Vienna,['Diversified'],,,True,Remained Even
29366,2023,276,7.8,Rocco Commisso,73.0,Male,United States,United States,Saddle River,['Telecom'],,,True,Increased
29367,2023,276,7.8,Li Shuirong,66.0,Male,China,China,Hangzhou,['Manufacturing'],,,True,Decreased
29368,2023,276,7.8,Lin Shu-hong,94.0,Male,Taiwan,Taiwan,Taipei,['Manufacturing'],,,True,Increased
29369,2023,276,7.8,Qi Shi & family,53.0,Male,China,China,Shanghai,['Technology'],,,True,Decreased
29370,2023,276,7.8,Yao Liangsong,58.0,Male,China,China,Guangzhou,['Manufacturing'],,,True,Decreased
29371,2023,276,7.8,Zhang Congyuan,75.0,Male,Taiwan,Taiwan,Taoyuan,['Fashion & Retail'],,,True,Decreased
29372,2023,282,7.7,Jean-Michel Besnier,55.0,Male,France,France,Laval,['Food & Beverage'],,,False,Decreased
29373,2023,282,7.7,Marie Besnier Beauvalot,42.0,Female,France,France,Laval,['Food & Beverage'],,,False,Decreased
29374,2023,282,7.7,David Geffen,80.0,Male,United States,United States,Beverly Hills,['Media & Entertainment'],DreamWorks Animation,Cofounder,True,Decreased
29375,2023,282,7.7,Robin Li,54.0,Male,China,China,Beijing,['Technology'],Baidu,Founder and CEO,True,Increased
29376,2023,282,7.7,Liu Yonghao & family,71.0,Male,China,China,Chengdu,['Service'],,,True,Decreased
29377,2023,282,7.7,Henry Samueli,68.0,Male,United States,United States,Newport Beach,['Technology'],Broadcom,"Cofounder, Chief Technology Officer and Chairman",True,Increased
29378,2023,282,7.7,Reinhold Schmieding,68.0,Male,United States,United States,Naples,['Healthcare'],,,True,Increased
29379,2023,282,7.7,Ivar Tollefsen,61.0,Male,Norway,Norway,Oslo,['Real Estate'],,,True,Increased
29380,2023,290,7.6,Cao Renxian,54.0,Male,China,China,Hefei,['Energy'],,,True,Decreased
29381,2023,290,7.6,Hasmukh Chudgar & family,89.0,Male,India,India,Ahmedabad,['Healthcare'],,,True,Increased
29382,2023,290,7.6,Andrew Currie,67.0,Male,United Kingdom,United Kingdom,London,['Manufacturing'],,,True,Increased
29383,2023,290,7.6,Joe Gebbia,41.0,Male,United States,United States,Austin,['Technology'],AirBnB,Cofounder & Chair of Airbnb.org,True,Decreased
29384,2023,290,7.6,Philip Ng,64.0,Male,Singapore,Singapore,Singapore,['Real Estate'],,,False,
29385,2023,290,7.6,John Reece,66.0,Male,United Kingdom,United Kingdom,London,['Manufacturing'],,,True,Increased
29386,2023,290,7.6,Leonard Stern,85.0,Male,United States,United States,New York,['Real Estate'],"Hartz Mountain Industries, Inc.",Chairman and CEO,False,Increased
29387,2023,290,7.6,Joseph Tsai,59.0,Male,Canada,Hong Kong,Hong Kong,['Technology'],,,True,Decreased
29388,2023,290,7.6,Zhong Huijuan,62.0,Female,China,China,Shanghai,['Healthcare'],,,True,Decreased
29389,2023,299,7.5,Arthur Blank,80.0,Male,United States,United States,Atlanta,['Sports'],Atlanta Falcons,Chairman,True,Increased
29390,2023,299,7.5,Charles Butt,85.0,Male,United States,United States,San Antonio,['Fashion & Retail'],,,False,Returned to List
29391,2023,299,7.5,Ding Shijia,59.0,Male,China,China,Quanzhou,['Fashion & Retail'],,,True,Decreased
29392,2023,299,7.5,"Paul Tudor Jones, II.",68.0,Male,United States,United States,Palm Beach,['Finance & Investments'],Tudor Investment Corporation,Founder,True,Increased
29393,2023,299,7.5,Henry Kravis,79.0,Male,United States,United States,New York,['Finance & Investments'],KKR,Co-Chair and Co-CEO,True,Decreased
29394,2023,299,7.5,Zhang Yong,52.0,Male,Singapore,Singapore,Singapore,['Food & Beverage'],,,True,Increased
29395,2023,305,7.4,James Goodnight,80.0,Male,United States,United States,Cary,['Technology'],SAS Institute,CEO,True,Increased
29396,2023,305,7.4,Sri Prakash Lohia,70.0,Male,Indonesia,United Kingdom,London,['Manufacturing'],,,False,Increased
29397,2023,305,7.4,Ma Jianrong & family,59.0,Male,China,China,Ningbo,['Fashion & Retail'],,,True,Decreased
29398,2023,305,7.4,Robert Ng,71.0,Male,Singapore,Singapore,Singapore,['Real Estate'],,,False,
29399,2023,305,7.4,Steven Rales,72.0,Male,United States,United States,Santa Barbara,['Manufacturing'],Danaher,Investor,True,Decreased
29400,2023,305,7.4,Nassef Sawiris,62.0,Male,Egypt,Egypt,Cairo,['Construction & Engineering'],,,False,Decreased
29401,2023,305,7.4,Harry Stine,81.0,Male,United States,United States,Adel,['Food & Beverage'],,,True,Increased
29402,2023,312,7.3,Benu Gopal Bangur,91.0,Male,India,India,Kolkata,['Manufacturing'],,,False,Increased
29403,2023,312,7.3,Iskander Makhmudov,59.0,Male,Russia,Russia,Moscow,['Metals & Mining'],,,True,Increased
29404,2023,312,7.3,Anders Holch Povlsen,50.0,Male,Denmark,Denmark,Aarhus,['Fashion & Retail'],,,False,Decreased
29405,2023,312,7.3,Enrique Razon Jr.,63.0,Male,Philippines,Philippines,Manila,['Logistics'],,,False,Increased
29406,2023,312,7.3,Wang Laichun,55.0,Female,China,China,Shenzhen,['Technology'],,,True,Decreased
29407,2023,317,7.2,Arthur Dantchik,65.0,Male,United States,United States,Gladwyne,['Finance & Investments'],,,True,
29408,2023,317,7.2,Terry Gou,72.0,Male,Taiwan,Taiwan,Taipei,['Technology'],Hon Hai Precision Industries,CEO,True,Increased
29409,2023,317,7.2,Jeff Greene,68.0,Male,United States,United States,Palm Beach,['Real Estate'],,,True,Increased
29410,2023,317,7.2,Don Hankey,79.0,Male,United States,United States,Malibu,['Finance & Investments'],Hankey Group,Chairman,True,Increased
29411,2023,317,7.2,Richard Kinder,78.0,Male,United States,United States,Houston,['Energy'],Kinder Morgan,Chairman and CEO,True,Decreased
29412,2023,317,7.2,Guillaume Pousaz,41.0,Male,Switzerland,United Arab Emirates,Dubai,['Finance & Investments'],,,True,Decreased
29413,2023,317,7.2,Takahisa Takahara,61.0,Male,Japan,Japan,Tokyo,['Fashion & Retail'],,,False,Increased
29414,2023,317,7.2,Zong Qinghou,77.0,Male,China,China,Hangzhou,['Food & Beverage'],Hangzhou Wahaha Group,Chairman,True,Decreased
29415,2023,325,7.1,Judy Faulkner,79.0,Female,United States,United States,Madison,['Technology'],Epic Systems,Founder and CEO,True,Increased
29416,2023,325,7.1,Johann Graf,76.0,Male,Austria,Austria,Vienna,['Gambling & Casinos'],,,True,Increased
29417,2023,325,7.1,Tamara Gustavson,61.0,Female,United States,United States,Lexington,['Service'],,,False,Decreased
29418,2023,325,7.1,Liang Wengen,66.0,Male,China,China,Changsha,['Manufacturing'],,,True,Decreased
29419,2023,325,7.1,Frederik Paulsen,72.0,Male,Sweden,Switzerland,Lausanne,['Healthcare'],,,False,Decreased
29420,2023,325,7.1,Wee Cho Yaw,94.0,Male,Singapore,Singapore,Singapore,['Finance & Investments'],,,False,Decreased
29421,2023,325,7.1,Zhang Hejun,71.0,Male,China,China,Ningbo,['Manufacturing'],,,True,Increased
29422,2023,332,7.0,Marc Benioff,58.0,Male,United States,United States,San Francisco,['Technology'],Salesforce.com,Chairman and CEO,True,Decreased
29423,2023,332,7.0,Dmitri Bukhman,37.0,Male,Israel,United Kingdom,London,['Media & Entertainment'],,,True,Decreased
29424,2023,332,7.0,Igor Bukhman,41.0,Male,Israel,United Kingdom,London,['Media & Entertainment'],,,True,Decreased
29425,2023,332,7.0,Jack Dangermond,77.0,Male,United States,United States,Redlands,['Technology'],,,True,Increased
29426,2023,332,7.0,Ashwin Dani & family,80.0,Male,India,India,Mumbai,['Manufacturing'],,,False,Decreased
29427,2023,332,7.0,Ralph Lauren,83.0,Male,United States,United States,New York,['Fashion & Retail'],Ralph Lauren,Chairman ,True,Increased
29428,2023,332,7.0,Law Kar Po,74.0,Male,Hong Kong,Hong Kong,Hong Kong,['Real Estate'],,,False,Increased
29429,2023,332,7.0,Rohiqa Cyrus Mistry,55.0,Female,India,India,Mumbai,['Diversified'],,,False,
29430,2023,332,7.0,Shapoor Mistry,58.0,Male,Ireland,India,Mumbai,['Diversified'],,,False,
29431,2023,332,7.0,J. Christopher Reyes,69.0,Male,United States,United States,Hobe Sound,['Food & Beverage'],Reyes Holdings,Co-Chairman,True,Decreased
29432,2023,332,7.0,Jude Reyes,67.0,Male,United States,United States,Palm Beach,['Food & Beverage'],Reyes Holdings,Co-Chairman,True,Decreased
29433,2023,332,7.0,Don Vultaggio & family,71.0,Male,United States,United States,Port Washington,['Food & Beverage'],,,True,Increased
29434,2023,344,6.9,Alejandro Bailleres Gual & family,62.0,Male,Mexico,Mexico,,['Diversified'],,,False,Increased
29435,2023,344,6.9,Edythe Broad & family,87.0,Female,United States,United States,Los Angeles,['Diversified'],,,False,Remained Even
29436,2023,344,6.9,Pauline MacMillan Keinath,89.0,Female,United States,United States,St. Louis,['Food & Beverage'],,,False,Decreased
29437,2023,344,6.9,Philippe Laffont,55.0,Male,United States,United States,New York,['Finance & Investments'],Coatue Management,Founder,True,Increased
29438,2023,344,6.9,Liu Jincheng & family,58.0,Male,China,China,Huizhou,['Technology'],,,True,Decreased
29439,2023,344,6.9,Igor Olenicoff,80.0,Male,United States,United States,Lighthouse Point,['Real Estate'],,,True,Increased
29440,2023,344,6.9,Sandra Ortega Mera,54.0,Female,Spain,Spain,La Coruna,['Fashion & Retail'],,,False,Increased
29441,2023,344,6.9,Ronda Stryker,68.0,Female,United States,United States,Portage,['Healthcare'],,,False,Increased
29442,2023,352,6.8,Dannine Avara,59.0,Female,United States,United States,Houston,['Energy'],,,False,Increased
29443,2023,352,6.8,Silvio Berlusconi & family,86.0,Male,Italy,Italy,Milan,['Diversified'],,,True,Decreased
29444,2023,352,6.8,Denise Coates,55.0,Female,United Kingdom,United Kingdom,Stoke-on-Trent,['Gambling & Casinos'],,,True,Increased
29445,2023,352,6.8,Scott Duncan,40.0,Male,United States,United States,Houston,['Energy'],,,False,Increased
29446,2023,352,6.8,Milane Frantz,53.0,Female,United States,United States,Houston,['Energy'],,,False,Increased
29447,2023,352,6.8,"Edward Johnson, IV.",58.0,Male,United States,United States,Boston,['Finance & Investments'],,,False,Increased
29448,2023,352,6.8,Yuri Milner,61.0,Male,Israel,United States,Los Altos,['Finance & Investments'],DST Global,Investor,True,Decreased
29449,2023,352,6.8,Gordon Moore,94.0,Male,United States,United States,Woodside,['Technology'],Intel Corp.,Cofounder and Chairman Emeritus,True,Decreased
29450,2023,352,6.8,John Overdeck,53.0,Male,United States,United States,Millburn,['Finance & Investments'],Two Sigma,Investor,True,Increased
29451,2023,352,6.8,David Siegel,61.0,Male,United States,United States,Scarsdale,['Finance & Investments'],Two Sigma,Investor,True,Increased
29452,2023,352,6.8,Viktor Vekselberg,65.0,Male,Russia,Russia,Moscow,['Diversified'],,,True,Increased
29453,2023,352,6.8,Wang Laisheng,58.0,Male,China,China,Shenzhen,['Technology'],,,True,Decreased
29454,2023,352,6.8,Randa Duncan Williams,61.0,Female,United States,United States,Houston,['Energy'],Enterprise GP Holdings,Non-Executive Chairman of the Board,False,Increased
29455,2023,365,6.7,Ken Fisher,72.0,Male,United States,United States,Dallas,['Finance & Investments'],,,True,Increased
29456,2023,365,6.7,Christopher Hohn,56.0,Male,United Kingdom,United Kingdom,London,['Finance & Investments'],The Children's Investment Fund Management,Investor,True,Decreased
29457,2023,365,6.7,Kjeld Kirk Kristiansen,75.0,Male,Denmark,Denmark,Billund,['Manufacturing'],,,False,Decreased
29458,2023,365,6.7,Sofie Kirk Kristiansen,47.0,Female,Denmark,Denmark,Billund,['Manufacturing'],,,False,Decreased
29459,2023,365,6.7,Thomas Kirk Kristiansen,44.0,Male,Denmark,Denmark,Billund,['Manufacturing'],,,False,Decreased
29460,2023,365,6.7,Massimiliana Landini Aleotti & family,80.0,Female,Italy,Italy,Fiesole,['Healthcare'],,,False,Increased
29461,2023,365,6.7,Li Ping,55.0,Male,Hong Kong,China,Ningde,['Automotive'],,,True,Decreased
29462,2023,365,6.7,Lin Jianhua,60.0,Male,China,China,Hangzhou,['Manufacturing'],,,True,
29463,2023,365,6.7,Magdalena Martullo-Blocher,54.0,Female,Switzerland,Switzerland,Feldmeilen,['Manufacturing'],,,False,Decreased
